branch_id,category,total_revenue,transaction_count,avg_transaction_value,transaction_std,avg_qty_per_transaction,total_qty_sold,qty_std,latitude,longitude,district,peak_month,quarter,peak_day_of_week,first_sale_date,last_sale_date,active_days,monthly_revenue,operational_span,revenue_per_day,transactions_per_day,revenue_per_transaction,transaction_consistency,operational_intensity,avg_items_per_transaction,total_items_sold,competitor_count,nearby_avg_revenue,nearby_avg_transaction_value,market_density,district_avg_revenue,district_median_revenue,district_branch_count,district_revenue_std,district_avg_transaction_value,district_avg_transactions,district_avg_competition,category_avg_revenue,category_median_revenue,category_median_transaction_value,category_median_transactions,revenue_vs_district,revenue_vs_category,transaction_value_vs_category,district_encoded,category_encoded
581,Thai Food,4724087.2273,126,37492.75577222223,5434.210783027093,1.0,126.0,0.0,-6.27960959,106.80720995,Cilandak,3,1,3,2024-01-04,2024-03-31,18,1597791.2799890223,88,53682.809401136365,1.4318181818181819,37492.75577222223,6.898123599788151,0.20454545454545456,1.0,126.0,4,261283620.51555556,199741.25409423147,4,140249220.39413765,15123389.258994956,268,329382668.9665808,155926.6000998993,22.58738583346252,3.167910447761194,159199005.9292952,9008837.933600001,90402.7027027027,4.571428571428571,0.10565034415408583,0.17735819999933472,0.4147304743257563,0,16
582,Alcoholic Beverages,25339576.03,436,58118.293646788996,43019.3291064725,1.8256880733944953,796.0,1.3067044566239436,-6.30397,106.843384,Jagakarsa,2,1,5,2024-01-03,2024-03-31,74,8570407.715035556,89,284714.33741573035,4.898876404494382,58118.293646788996,1.3509495360426003,0.8314606741573034,1.8256880733944953,796.0,2,4333458.258041333,116632.83778958334,2,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,76553585.58644307,15058351.158495557,126138.26979263705,4.240763052208836,1.0,0.5691464905306276,0.46075068052171336,1,0
582,Bakery and Pastries,7110620.668,232,30649.227017241377,20607.29664123438,2.3793103448275863,552.0,1.5989995379351314,-6.30397,106.843384,Jagakarsa,1,1,0,2024-01-02,2024-03-30,58,2404969.9237102224,89,79894.61424719101,2.606741573033708,30649.227017241377,1.4872275739624432,0.651685393258427,2.3793103448275863,552.0,0,0.0,0.0,0,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,89993710.3261578,19422049.458544448,85240.47497737227,5.514888337468983,0.28061324544584343,0.12382678402933378,0.35956189856259535,1,1
582,Cakes and Desserts,21122700.6564,144,146685.421225,106494.65741451769,3.3055555555555554,476.0,2.398361263891817,-6.30397,106.843384,Jagakarsa,2,1,5,2024-02-02,2024-03-30,36,7144166.7553424,58,364184.49407586205,2.4827586206896552,146685.421225,1.3773840622819946,0.6206896551724138,3.3055555555555554,476.0,0,0.0,0.0,0,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,57143218.645933054,8193443.562255645,132000.0,2.769230769230769,0.8335854014049973,0.8719370190396014,1.1112531910984849,1,3
582,Chinese Food,7350643.472,176,41765.01972727273,27698.02084905567,1.9090909090909092,336.0,1.2616213028037815,-6.30397,106.843384,Jagakarsa,1,1,1,2024-01-02,2024-03-30,44,2486150.969863111,89,82591.49968539325,1.9775280898876404,41765.01972727273,1.5078157439163273,0.4943820224719101,1.9090909090909092,336.0,1,785013.7777777778,40719.29824561404,1,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,193453794.17294466,5335293.1650722,79054.98705357143,2.829190056134723,0.29008549564118336,0.4659820731387058,0.5283034161901863,1,4
582,Coffee,156061954.6356,2720,57375.718616029415,75960.20097073076,2.3941176470588235,6512.0,3.042998576934444,-6.30397,106.843384,Jagakarsa,2,1,5,2024-01-02,2024-03-31,90,52783621.10119627,90,1734021.7181733334,30.22222222222222,57375.718616029415,0.7553292718230894,1.0,2.3941176470588235,6512.0,1,15612489.97777778,51518.359375,1,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,130754041.50096962,28327328.26381222,92000.6972405676,9.802197802197803,6.15882264371098,1.8633462573534203,0.6236443889767572,1,5
582,Comfort Food,6477641.612,128,50606.57509375,25579.951690960253,1.34375,172.0,0.6923371351165684,-6.30397,106.843384,Jagakarsa,1,1,5,2024-01-03,2024-03-28,32,2190882.3407697775,86,75321.41409302325,1.4883720930232558,50606.57509375,1.9782913358783774,0.37209302325581395,1.34375,172.0,3,30666216.965906844,199734.8469860861,3,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,108348687.81440125,27556800.99111111,121867.8947368421,6.857142857142857,0.25563338567034416,0.07950423350941505,0.4152576460193091,1,6
582,Fried Food,6247882.1788,192,32541.053014583333,18923.720904191203,2.5208333333333335,484.0,1.461399792758895,-6.30397,106.843384,Jagakarsa,1,1,3,2024-01-02,2024-03-31,48,2113172.5946963555,90,69420.91309777778,2.1333333333333333,32541.053014583333,1.71949975797934,0.5333333333333333,2.5208333333333335,484.0,1,1061172.2222222222,39218.75,1,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,22101610.995968,4154450.3544444446,66758.08333333334,3.3601371951219514,0.24656616872369982,0.5086527493187339,0.48744738299481827,1,7
582,Japanese Food,7084520.4572,156,45413.59267435897,29295.113735465853,2.076923076923077,324.0,1.3321748482473048,-6.30397,106.843384,Jagakarsa,1,1,5,2024-01-02,2024-03-31,39,2396142.252412978,90,78716.8939688889,1.7333333333333334,45413.59267435897,1.5501575766816236,0.43333333333333335,2.076923076923077,324.0,2,28724562.336390667,146711.302556291,2,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,235213655.7719535,23728915.83552222,160415.7980429707,6.307692307692308,0.27958322778615174,0.10097984539293405,0.2830992534924397,1,9
582,Non-Food Items/ Event,464933.7976,48,9686.120783333334,4124.867203304131,3.1666666666666665,152.0,1.477970623226513,-6.30397,106.843384,Jagakarsa,2,1,1,2024-01-02,2024-03-27,11,157250.9422104889,86,5406.206948837209,0.5581395348837209,9686.120783333334,2.3476569424184004,0.12790697674418605,3.1666666666666665,152.0,1,61759977.33659964,465820.8486663265,1,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,21934170.400753476,6120612.587355556,82167.6718935917,2.406593406593407,0.01834812851839179,0.02569202673198926,0.11788238074795399,1,10
582,Set Meals and Combos,25732139.5768,244,105459.58842950819,79800.28254110276,2.459016393442623,600.0,2.383577354281874,-6.30397,106.843384,Jagakarsa,2,1,0,2024-01-15,2024-03-31,49,8703181.43019769,77,334183.63086753245,3.168831168831169,105459.58842950819,1.3215274876715142,0.6363636363636364,2.459016393442623,600.0,1,26443988.6444608,610822.2574125,1,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,82122176.60835758,16854251.06724669,259952.8268528073,3.9340659340659343,1.015492111878085,0.516379007021606,0.4056874076203927,1,12
582,Steaks and BBQ,9440688.022,184,51308.08707608696,34691.79375803848,1.8695652173913044,344.0,1.2650613178024033,-6.30397,106.843384,Jagakarsa,1,1,1,2024-01-08,2024-03-31,45,3193050.4821075555,84,112389.14311904761,2.1904761904761907,51308.08707608696,1.4789263566932724,0.5357142857142857,1.8695652173913044,344.0,3,193631712.05530822,341399.4663163111,3,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,229245833.1421821,15439031.8467504,115982.95796503068,5.112359550561798,0.37256692893452487,0.20681675598587662,0.4423760867657518,1,14
582,Tea and Beverages,66641707.012,1884,35372.45595116773,22128.429558620286,1.6305732484076434,3072.0,1.156587491749333,-6.30397,106.843384,Jagakarsa,1,1,6,2024-01-02,2024-03-31,88,22539706.23828089,90,740463.4112444444,20.933333333333334,35372.45595116773,1.5984350548877462,0.9777777777777777,1.6305732484076434,3072.0,3,49703411.2354086,94454.45967334234,3,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,266960212.37279442,54671827.562585205,103241.59410211032,21.01098901098901,2.6299456207594645,0.41227277819602265,0.34261826600800904,1,15
582,Thai Food,2988785.8292,60,49813.097153333336,21014.03460613212,1.3333333333333333,80.0,0.601316822402263,-6.30397,106.843384,Jagakarsa,2,1,0,2024-01-08,2024-03-30,15,1010873.7848983111,83,36009.46782168675,0.7228915662650602,49813.097153333336,2.3703552283848266,0.18072289156626506,1.3333333333333333,80.0,2,3815349.6,63566.66666666667,2,37186961.348306976,8570407.715035556,47,81589594.90849864,129776.00307101764,13.518008744814084,1.127659574468085,159199005.9292952,9008837.933600001,90402.7027027027,4.571428571428571,0.11794932265881325,0.11220912090427164,0.551013362035736,1,16
595,Cakes and Desserts,388080.0,19,20425.263157894737,11658.90759530195,1.4736842105263157,28.0,0.8411910241920598,-6.24523406,106.78180765,Kebayoran Lama,1,1,0,2024-01-03,2024-03-18,19,131257.28,76,5106.315789473684,0.25,20425.263157894737,1.7517517176658033,0.25,1.4736842105263157,28.0,7,26214533.843780104,246810.26164384274,7,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,57143218.645933054,8193443.562255645,132000.0,2.769230769230769,0.025681953543776056,0.016019794241905416,0.15473684210526314,3,3
595,Comfort Food,3816393.75,86,44376.67151162791,37303.00579321385,3.0348837209302326,261.0,2.784189287085221,-6.24523406,106.78180765,Kebayoran Lama,1,1,5,2024-01-01,2024-03-24,73,1290789.175,84,45433.25892857143,1.0238095238095237,44376.67151162791,1.1895953415196145,0.8690476190476191,3.0348837209302326,261.0,7,30049735.825283445,137696.09811918758,7,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,108348687.81440125,27556800.99111111,121867.8947368421,6.857142857142857,0.25255732578916024,0.046841038457851654,0.36413750813906787,3,6
595,Japanese Food,166356870.0,787,211381.0292249047,320269.59184969525,3.2058449809402796,2523.0,3.8799827380009466,-6.24523406,106.78180765,Kebayoran Lama,1,1,5,2024-01-01,2024-03-24,84,56265590.25333334,84,1980438.9285714286,9.369047619047619,211381.0292249047,0.6600076141992673,1.0,3.2058449809402796,2523.0,10,379845284.7946319,408818.86192627193,10,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,235213655.7719535,23728915.83552222,160415.7980429707,6.307692307692308,11.008991463172524,2.371182511807121,1.3177070575572731,3,9
595,Set Meals and Combos,1551165.0,3,517055.0,298746.3560028808,2.3333333333333335,7.0,1.5275252316519468,-6.24523406,106.78180765,Kebayoran Lama,3,1,5,2024-03-16,2024-03-23,3,524638.4733333334,8,193895.625,0.375,517055.0,1.7307433508968497,0.375,2.3333333333333335,7.0,9,80530143.95746559,684172.605577459,9,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,82122176.60835758,16854251.06724669,259952.8268528073,3.9340659340659343,0.10265137978955728,0.03112796120338311,1.9890339576602152,3,12
595,Snacks and Appetizers,3498240.0,134,26106.268656716416,19186.693929448047,1.7462686567164178,234.0,1.1995398062714557,-6.24523406,106.78180765,Kebayoran Lama,1,1,5,2024-01-01,2024-03-24,69,1183182.5066666666,84,41645.71428571428,1.5952380952380953,26106.268656716416,1.3605735401402346,0.8214285714285714,1.7462686567164178,234.0,7,2922541.0202612956,45602.74849379664,7,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,23487306.344671123,2533081.5111111114,53067.50035185185,1.7362637362637363,0.23150287869763747,0.4670921569151066,0.4919445702854819,3,13
595,Tea and Beverages,9546405.0,202,47259.430693069306,53826.84865027443,2.702970297029703,546.0,2.6786220354995196,-6.24523406,106.78180765,Kebayoran Lama,1,1,5,2024-01-01,2024-03-24,78,3228806.3133333335,84,113647.67857142857,2.4047619047619047,47259.430693069306,0.8779736117658934,0.9285714285714286,2.702970297029703,546.0,15,125391699.3589373,187578.8938350029,15,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,266960212.37279442,54671827.562585205,103241.59410211032,21.01098901098901,0.6317520349414334,0.059057954659320275,0.45775572436752304,3,15
601,Alcoholic Beverages,274132190.0,816,335946.3112745098,357348.331317834,2.2254901960784315,1816.0,2.25994999779681,-6.2262195,106.8261671,Setia Budi,3,1,4,2024-01-01,2024-03-31,90,92717598.48444445,91,3012441.6483516484,8.967032967032967,335946.3112745098,0.940106170160179,0.989010989010989,2.2254901960784315,1816.0,17,24547222.228823084,168082.83192029805,17,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,76553585.58644307,15058351.158495557,126138.26979263705,4.240763052208836,9.015282085011922,6.15722116641804,2.6633178957249317,7,0
601,Bakery and Pastries,29086200.0,296,98264.18918918919,102500.10733405553,1.5337837837837838,454.0,0.9418016671309936,-6.2262195,106.8261671,Setia Budi,3,1,4,2024-01-01,2024-03-29,75,9837599.200000001,89,326811.23595505615,3.3258426966292136,98264.18918918919,0.9586646597772057,0.8426966292134831,1.5337837837837838,454.0,4,33381947.650839135,86155.90166741895,4,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,89993710.3261578,19422049.458544448,85240.47497737227,5.514888337468983,0.9565469045465758,0.5065170501701144,1.1527879122596882,7,1
601,Breakfast and Egg Dishes,4237000.0,44,96295.45454545454,122498.14631638871,1.7272727272727273,76.0,1.264242329648913,-6.2262195,106.8261671,Setia Budi,1,1,4,2024-01-01,2024-03-15,22,1433047.5555555555,75,56493.333333333336,0.5866666666666667,96295.45454545454,0.7860908213739244,0.29333333333333333,1.7272727272727273,76.0,14,8791396.680596849,75719.03265669373,14,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,26965883.66805188,4048520.0,82614.01869158879,2.043956043956044,0.13934062320151278,0.35396825396825393,1.165606710223609,7,2
601,Cakes and Desserts,55056550.0,472,116645.23305084746,103725.66678579558,1.4533898305084745,686.0,0.7668483717164808,-6.2262195,106.8261671,Setia Budi,1,1,4,2024-01-01,2024-03-30,82,18621348.68888889,90,611739.4444444445,5.2444444444444445,116645.23305084746,1.124544311172457,0.9111111111111111,1.4533898305084745,686.0,6,6836176.060834251,147407.16490054232,6,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,57143218.645933054,8193443.562255645,132000.0,2.769230769230769,1.8106240236783688,2.272713364948407,0.8836760079609656,7,3
601,Coffee,103456310.0,892,115982.41031390135,93817.06703545792,2.896860986547085,2584.0,2.397742861814648,-6.2262195,106.8261671,Setia Budi,1,1,4,2024-01-01,2024-03-31,91,34991223.07111111,91,1136882.5274725275,9.802197802197803,115982.41031390135,1.2362481340621372,1.0,2.896860986547085,2584.0,12,63791137.832703,166070.13082625793,12,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,130754041.50096962,28327328.26381222,92000.6972405676,9.802197802197803,3.402328701800543,1.2352461462386457,1.2606688187441153,7,5
601,Comfort Food,661624925.0,1648,401471.4350728155,358365.7776740402,2.366504854368932,3900.0,1.7936390114616882,-6.2262195,106.8261671,Setia Budi,2,1,4,2024-01-01,2024-03-31,91,223776252.41111112,91,7270603.571428572,18.10989010989011,401471.4350728155,1.1202808409823692,1.0,2.366504854368932,3900.0,18,23701036.36290232,107129.5885729632,18,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,108348687.81440125,27556800.99111111,121867.8947368421,6.857142857142857,21.758609717997206,8.12054535950286,3.294316652796382,7,6
601,Japanese Food,3298800.0,68,48511.76470588235,19020.5193944162,1.2352941176470589,84.0,0.49225788226441697,-6.2262195,106.8261671,Setia Budi,2,1,2,2024-01-02,2024-03-27,34,1115727.4666666668,86,38358.13953488372,0.7906976744186046,48511.76470588235,2.5503622344765513,0.3953488372093023,1.2352941176470589,84.0,10,300492637.3394283,241603.2913897289,10,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,235213655.7719535,23728915.83552222,160415.7980429707,6.307692307692308,0.10848639315958235,0.04701974057307841,0.30241263826700826,7,9
601,Non-Food Items/ Event,24213500.0,44,550306.8181818182,1177050.4725841498,3.3636363636363638,148.0,5.43498960907378,-6.2262195,106.8261671,Setia Budi,3,1,2,2024-01-20,2024-03-30,21,8189543.777777778,71,341035.21126760566,0.6197183098591549,550306.8181818182,0.46752995174769274,0.29577464788732394,3.3636363636363638,148.0,22,15566557.447378544,226012.56101552473,22,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,21934170.400753476,6120612.587355556,82167.6718935917,2.406593406593407,0.7963002548713312,1.3380268169065925,6.6973641275180995,7,10
601,Seafood,223580450.0,706,316686.1898016997,223944.84206943522,1.9915014164305949,1406.0,1.4750641329962204,-6.2262195,106.8261671,Setia Budi,1,1,4,2024-01-01,2024-03-31,91,75619876.64444445,91,2456928.021978022,7.758241758241758,316686.1898016997,1.4141195338804728,1.0,1.9915014164305949,1406.0,14,10814789.205134481,89964.76793663432,14,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,79364599.83326681,8095639.421777777,109329.96144578313,3.541208791208791,7.3528060511387,9.340815802766887,2.896609361366553,7,11
601,Set Meals and Combos,272600.0,4,68150.0,0.0,1.0,4.0,0.0,-6.2262195,106.8261671,Setia Budi,3,1,1,2024-03-20,2024-03-26,2,92199.37777777779,7,38942.857142857145,0.5714285714285714,68150.0,68150.0,0.2857142857142857,1.0,4.0,13,60412241.97015596,422664.96111204545,13,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,82122176.60835758,16854251.06724669,259952.8268528073,3.9340659340659343,0.008964893529556853,0.005470393042675819,0.26216295019783903,7,12
601,Snacks and Appetizers,33251000.0,306,108663.39869281046,80359.60285308842,1.5555555555555556,476.0,0.9081697601753228,-6.2262195,106.8261671,Setia Budi,2,1,5,2024-01-01,2024-03-30,78,11246227.111111112,90,369455.55555555556,3.4,108663.39869281046,1.3521974056300188,0.8666666666666667,1.5555555555555556,476.0,12,2141811.512286978,38310.344424073315,12,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,23487306.344671123,2533081.5111111114,53067.50035185185,1.7362637362637363,1.0935131135410672,4.439741501321868,2.047644942240407,7,13
601,Steaks and BBQ,394028200.0,442,891466.5158371041,776521.1157218991,2.6877828054298645,1188.0,2.583268169970034,-6.2262195,106.8261671,Setia Budi,3,1,2,2024-01-01,2024-03-31,89,133269093.42222223,91,4329980.21978022,4.857142857142857,891466.5158371041,1.1480246316080078,0.978021978021978,2.6877828054298645,1188.0,17,61338317.206392,126576.70234449331,17,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,229245833.1421821,15439031.8467504,115982.95796503068,5.112359550561798,12.958257008961606,8.631959228082858,7.686185379975261,7,14
601,Tea and Beverages,819166440.0,4180,195972.83253588516,221928.90221692875,2.604306220095694,10886.0,2.7917906218581923,-6.2262195,106.8261671,Setia Budi,1,1,4,2024-01-01,2024-03-31,91,277060293.70666665,91,9001829.01098901,45.934065934065934,195972.83253588516,0.8830393316909974,1.0,2.604306220095694,10886.0,25,94335904.50410387,160029.85658741937,25,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,266960212.37279442,54671827.562585205,103241.59410211032,21.01098901098901,26.93961818630272,5.067697680116944,1.898196499581939,7,15
601,Thai Food,7061750.0,10,706175.0,294776.9825553624,1.0,10.0,0.0,-6.2262195,106.8261671,Setia Budi,3,1,1,2024-01-24,2024-03-28,5,2388440.777777778,65,108642.30769230769,0.15384615384615385,706175.0,2.395616503913663,0.07692307692307693,1.0,10.0,17,34584733.19358342,127404.6254678256,17,46764810.069753,10284492.222222222,287,116447754.96769883,176361.57874761123,7.558555293165985,14.257839721254355,159199005.9292952,9008837.933600001,90402.7027027027,4.571428571428571,0.2322371125544685,0.26512196083244877,7.811436814254536,7,16
612,Bakery and Pastries,24000.0,1,24000.0,,1.0,1.0,,-6.23446584,106.7868278,Kebayoran Lama,3,1,4,2024-03-15,2024-03-15,1,8117.333333333334,1,24000.0,1.0,24000.0,,1.0,1.0,1.0,3,3276616.656963289,76919.46074444444,3,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,89993710.3261578,19422049.458544448,85240.47497737227,5.514888337468983,0.001588246972404209,0.00041794422111113673,0.28155638511365616,3,1
612,Breakfast and Egg Dishes,50000.0,2,25000.0,0.0,1.0,2.0,0.0,-6.23446584,106.7868278,Kebayoran Lama,1,1,1,2024-01-09,2024-01-11,2,16911.111111111113,3,16666.666666666668,0.6666666666666666,25000.0,25000.0,0.6666666666666666,1.0,2.0,2,21322519.771109357,118975.65454912774,2,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,26965883.66805188,4048520.0,82614.01869158879,2.043956043956044,0.0033088478591754354,0.004177109440267336,0.3026120795954614,3,2
612,Comfort Food,8916000.0,102,87411.76470588235,56012.43725770242,3.480392156862745,355.0,2.178792435812489,-6.23446584,106.7868278,Kebayoran Lama,1,1,0,2024-01-08,2024-03-28,54,3015589.3333333335,81,110074.07407407407,1.2592592592592593,87411.76470588235,1.5605499141879986,0.6666666666666666,3.480392156862745,355.0,5,65789571.99701083,79111.06568342168,5,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,108348687.81440125,27556800.99111111,121867.8947368421,6.857142857142857,0.5900337502481636,0.10943176366175669,0.717266552397879,3,6
612,Fried Food,828000.0,27,30666.666666666668,15640.184929066043,1.7037037037037037,46.0,0.8688991627258914,-6.23446584,106.7868278,Kebayoran Lama,1,1,0,2024-01-08,2024-03-28,27,280048.0,81,10222.222222222223,0.3333333333333333,30666.666666666668,1.960635770610879,0.3333333333333333,1.7037037037037037,46.0,0,0.0,0.0,0,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,22101610.995968,4154450.3544444446,66758.08333333334,3.3601371951219514,0.0547945205479452,0.06740915791673951,0.4593700887657799,3,7
612,Seafood,432000.0,11,39272.72727272727,14100.290132411525,1.4545454545454546,16.0,0.5222329678670935,-6.23446584,106.7868278,Kebayoran Lama,2,1,0,2024-02-12,2024-03-26,11,146112.0,44,9818.181818181818,0.25,39272.72727272727,2.7850449784349673,0.25,1.4545454545454546,16.0,4,1665007.1781742224,27206.461879047623,4,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,79364599.83326681,8095639.421777777,109329.96144578313,3.541208791208791,0.02858844550327576,0.01804823465913632,0.35921285211650483,3,11
612,Tea and Beverages,12102000.0,159,76113.2075471698,53393.56870342187,3.389937106918239,539.0,2.507992160985303,-6.23446584,106.7868278,Kebayoran Lama,2,1,1,2024-01-08,2024-03-28,54,4093165.3333333335,81,149407.40740740742,1.962962962962963,76113.2075471698,1.425485951013815,0.6666666666666666,3.389937106918239,539.0,7,114389208.10914831,192489.3957356822,7,42129723.22266438,5110876.0,315,101953159.11641623,220901.30784977745,4.745730944429332,8.238095238095237,266960212.37279442,54671827.562585205,103241.59410211032,21.01098901098901,0.8008735358348223,0.0748679075827072,0.7372339434423165,3,15
614,Breakfast and Egg Dishes,1048168.9071,126,8318.80085,472.0265258151123,1.0,126.0,0.0,-6.2244883,106.8102729,Kebayoran Baru,1,1,3,2024-01-04,2024-03-27,18,354514.0170236,84,12478.201275,1.5,8318.80085,17.586330567118125,0.21428571428571427,1.0,126.0,7,73364595.03783284,271763.7195182079,7,263181692.42018265,36852143.384,486,604742863.5649514,243373.11613350292,30.30587570650608,9.024691358024691,26965883.66805188,4048520.0,82614.01869158879,2.043956043956044,0.009619902249091932,0.0875663247368421,0.10069478499835967,2,2
614,Cakes and Desserts,1488876.1853,140,10634.829895,4543.126453979506,1.3,182.0,0.5587756399730919,-6.2244883,106.8102729,Kebayoran Baru,3,1,4,2024-01-04,2024-03-26,20,503571.01200591115,83,17938.267292771085,1.6867469879518073,10634.829895,2.340346379596584,0.24096385542168675,1.3,182.0,8,79886709.64403334,141414.0952150831,8,263181692.42018265,36852143.384,486,604742863.5649514,243373.11613350292,30.30587570650608,9.024691358024691,57143218.645933054,8193443.562255645,132000.0,2.769230769230769,0.01366463292945249,0.06146024051788045,0.0805668931439394,2,3
614,Coffee,3706721206.9622,5670,653742.717277284,655214.54251641,10.85432098765432,61544.0,13.060976640430464,-6.2244883,106.8102729,Kebayoran Baru,1,1,4,2024-01-01,2024-03-31,91,1253695483.776993,91,40733200.076507695,62.30769230769231,653742.717277284,0.9977521515538696,1.0,10.85432098765432,61544.0,10,249926906.17713302,182247.3604997636,10,263181692.42018265,36852143.384,486,604742863.5649514,243373.11613350292,30.30587570650608,9.024691358024691,130754041.50096962,28327328.26381222,92000.6972405676,9.802197802197803,34.01960832273617,44.25745598389425,7.105845247757719,2,5
614,Japanese Food,8675864.2425,483,17962.451847826087,11870.091432998846,2.1594202898550723,1043.0,1.4322345927951492,-6.2244883,106.8102729,Kebayoran Baru,1,1,3,2024-01-01,2024-03-30,69,2934370.0837966665,90,96398.49158333334,5.366666666666666,17962.451847826087,1.5131255579326675,0.7666666666666667,2.1594202898550723,1043.0,11,786009272.5518245,371593.79185844096,11,263181692.42018265,36852143.384,486,604742863.5649514,243373.11613350292,30.30587570650608,9.024691358024691,235213655.7719535,23728915.83552222,160415.7980429707,6.307692307692308,0.07962549296578159,0.12366220623547876,0.11197433212291516,2,9
614,Non-Food Items/ Event,69918669.772,1442,48487.288330097086,43327.604711491564,12.37378640776699,17843.0,10.674917878115972,-6.2244883,106.8102729,Kebayoran Baru,1,1,6,2024-01-01,2024-03-31,91,23648047.865107555,91,768337.0304615385,15.846153846153847,48487.288330097086,1.1190595370646068,1.0,12.37378640776699,17843.0,14,33063000.324026078,169600.60941349922,14,263181692.42018265,36852143.384,486,604742863.5649514,243373.11613350292,30.30587570650608,9.024691358024691,21934170.400753476,6120612.587355556,82167.6718935917,2.406593406593407,0.6417007450202955,3.863673370531825,0.5901017664573582,2,10
614,Seafood,118988.1,14,8499.15,518.8226342106049,1.0,14.0,0.0,-6.2244883,106.8102729,Kebayoran Baru,3,1,5,2024-03-16,2024-03-30,2,40244.4196,15,7932.54,0.9333333333333333,8499.15,16.3500960532561,0.13333333333333333,1.0,14.0,8,372907870.5538722,398641.14582229377,8,263181692.42018265,36852143.384,486,604742863.5649514,243373.11613350292,30.30587570650608,9.024691358024691,79364599.83326681,8095639.421777777,109329.96144578313,3.541208791208791,0.0010920509882058262,0.004971123033436987,0.07773852553871739,2,11
614,Set Meals and Combos,107184000.0,399,268631.5789473684,197656.73026832406,3.0526315789473686,1218.0,2.24609920759459,-6.2244883,106.8102729,Kebayoran Baru,2,1,6,2024-02-03,2024-02-19,17,36252010.666666664,17,6304941.176470588,23.470588235294116,268631.5789473684,1.3590744899412537,1.0,3.0526315789473686,1218.0,9,245120972.94084537,728165.3386845696,9,263181692.42018265,36852143.384,486,604742863.5649514,243373.11613350292,30.30587570650608,9.024691358024691,82122176.60835758,16854251.06724669,259952.8268528073,3.9340659340659343,0.9837151204183717,2.1509119878435983,1.0333858731202614,2,12
